gene,n_tissue,tissue_1,tissue_2,tissue_3,tissue_4,tissue_5,tissue_6,direct_association.diseaseId,direct_association.score,direct_association.disease,ensembl_ID
CYP2U1,1,SPLEEN,"","","","","",Orphanet_320411,0.79149928269928,Autosomal recessive spastic paraplegia type 56: Any hereditary spastic paraplegia in which the cause of the disease is a mutation in the CYP2U1 gene.,ENSG00000155016
MASP1,1,HEART,"","","","","",EFO_1001978,0.791240413692498,3MC syndrome 1: A type of 3MC syndrome which is that has material basis in homozygous mutation in the MASP1 gene on chromosome 3q27.,ENSG00000127241
KAT6B,1,COLON,"","","","","",Orphanet_85201,0.790332152016709,"Genitopatellar syndrome: Genitopatellar syndrome is a rare congenital patellar anomaly syndrome characterized by patellar aplasia or hypoplasia associated with microcephaly, characteristic coarse facial features (microcephaly, bitemporal narrowing, large, broad nose with high nasal bridge, prominent cheeks and micro/retrognathia or prognathism), arthrogryposis of the hips and knees, urogenital abnormalities and intellectual deficiency.",ENSG00000156650
EBP,1,ADRNL,"","","","","",Orphanet_401973,0.790196000886947,MEND syndrome: NA,ENSG00000147155
SLC6A5,1,ADRNL,"","","","","",Orphanet_3197,0.7899789080843,Hereditary hyperekplexia: Hereditary hyperekplexia is a hereditary neurological disorder characterized by excessive startle responses.,ENSG00000165970
ACP5,1,LUNG,"","","","","",Orphanet_1855,0.789599222154963,Spondyloenchondrodysplasia: NA,ENSG00000102575
XPC,1,ADRNL,"","","","","",Orphanet_276255,0.789221459429419,Xeroderma pigmentosum complementation group C: An autosomal recessive inherited disorder caused by mutations in the XPC gene. This disease is characterized by increased sensitivity to sunlight with the development of carcinomas at an early age and is caused by a defect in nucleotide excision repair.,ENSG00000154767
ASAH1,1,ADRNL,"","","","","",Orphanet_2590,0.788882642863806,Hereditary myoclonus - progressive distal muscular atrophy: Spinal muscular atrophy-progressive myoclonic epilepsy syndrome is characterized by hereditary myoclonus and progressive distal muscular atrophy. Less than 10 cases have been reported. Treatment with clonazepam results in complete and lasting improvement of the myoclonus.,ENSG00000104763
ZMPSTE24,1,ADRNL,"","","","","",Orphanet_90154,0.787938870738956,Mandibuloacral dysplasia with type B lipodystrophy: NA,ENSG00000084073
NAGS,1,SPLEEN,"","","","","",Orphanet_927,0.787153085239758,Hyperammonemia due to N-acetylglutamate synthetase deficiency: N-acetylglutamate synthase (NAGS) deficiency is a urea cycle disorder leading to hyperammonaemia.,ENSG00000161653
SKIV2L,1,ADRNL,"","","","","",Orphanet_84064,0.787052062053128,"Syndromic diarrhea: A severe congenital enteropathy manifesting as intractable diarrhea in the first month of life with failure to thrive and associated with facial dysmorphism, hair abnormalities, and, in some cases, immune disorders and intrauterine growth restriction.",ENSG00000204351
AMPD2,1,ADRNL,"","","","","",Orphanet_369920,0.786250583232538,Pontocerebellar hypoplasia type 9: Any non-syndromic pontocerebellar hypoplasia in which the cause of the disease is a mutation in the AMPD2 gene.,ENSG00000116337
GATA2,1,LUNG,"","","","","",Orphanet_3226,0.78563571775946,"Deafness - lymphedema - leukemia: Deafness - lymphedema - leukemia is a very rare, serious syndromic genetic disorder characterized by primary lymphedema, immunodeficiency, and hematological disorders.",ENSG00000179348
FGG,1,LUNG,"","","","","",Orphanet_248408,0.785251387448407,Familial hypodysfibrinogenemia: NA,ENSG00000171557
NAA10,1,ADRNL,"","","","","",Orphanet_276432,0.784561856618505,"Premature aging appearance-developmental delay-cardiac arrhythmia syndrome: Ogden syndrome is a rare, genetic progeroid syndrome characterized by a variable phenotype including postnatal growth delay, severe global developmental delay, hypotonia, non-specific dysmorphic facies with aged appearance and cryptorchidism, as well as cardiac arrthymias and skeletal anomalies. Patients typically present with widely opened fontanels, mainly truncal hypotonia, a waddling gait with hypertonia of the extremities, small hands and feet, broad great toes, scoliosis and redundant skin with lack of subcutaneous fat.",ENSG00000102030
TRNT1,1,HEART,"","","","","",Orphanet_369861,0.784252960016413,"Congenital sideroblastic anemia-B-cell immunodeficiency-periodic fever-developmental delay syndrome: Congenital sideroblastic anemia -B cell immunodeficiency- periodic fever-developmental delay syndrome is a form of constitutional sideroblastic anemia, characterized by severe microcytic anemia, B-cell lymphopenia, panhypogammaglobulinemia and variable neurodegeneration. The disease presents in infancy with recurrent febrile illnesses, gastrointestinal disturbances, developmental delay, seizures, ataxia and sensorineural deafness. Most patients require regular blood transfusion, iron chelation, and intravenous immunoglobulin (IVIG) replacement. Stem cell transplantation has been reported to be successful.",ENSG00000072756
CREBBP,1,SPLEEN,"","","","","",Orphanet_353277,0.783514419165317,Rubinstein-Taybi syndrome due to CREBBP mutations: Any Rubinstein-Taybi syndrome in which the cause of the disease is a mutation in the CREBBP gene.,ENSG00000005339
PDYN,1,ADRNL,"","","","","",Orphanet_101108,0.783401563213462,"Spinocerebellar ataxia type 23: Spinocerebellar ataxia type 23 (SCA23) is a very rare subtype of type I autosomal dominant cerebellar ataxia (ADCA type I; see this term). It is characterized by gait ataxia, dysarthria, slowed saccades, ocular dysmetria, Babinski sign and hyperreflexia.",ENSG00000101327
CYP11A1,1,ADRNL,"","","","","",Orphanet_168558,0.782862105009131,"46,XY disorder of sex development - adrenal insufficiency due to CYP11A1 deficiency: A rare, genetic, developmental defect during embryogenesis disorder characterized by severe, early-onset, salt-wasting adrenal insufficiency and ambiguous/female external genitalia (irrespective of chromosomal sex) due to mutations in the <i>CYP11A1</i> gene. Milder cases may present delayed onset of adrenal gland dysfunction and genitalia phenotype may range from normal male to female in individuals with 46,XY karyotype. Imaging studies reveal hypoplastic/absent adrenal glands and biochemical findings include low serum cortisol, mineralocorticoids, androgens, and sodium, with elevated potassium levels.",ENSG00000140459
EVC,1,ADRNL,"","","","","",Orphanet_952,0.781741643125341,"Acrofacial dysostosis, Weyers type: Acrofacial dysostosis, Weyers type (WAD) is a rare ectodermal dysplasia syndrome with bone abnormalities, characterized by postaxial polydactyly, onychodystrophy, dental anomalies, and a mild short stature associated with normal intelligence.",ENSG00000072840
LAMB2,1,HEART,"","","","","",Orphanet_2670,0.781691052750906,Pierson syndrome: Pierson syndrome is characterised by the association of congenital nephrotic syndrome and ocular anomalies with microcoria.,ENSG00000172037
TANGO2,1,HEART,"","","","","",MONDO_0018820,0.781560563467052,"recurrent metabolic encephalomyopathic crises-rhabdomyolysis-cardiac arrhythmia-intellectual disability syndrome: Recurrent metabolic encephalomyopathic crises-rhabdomyolysis-cardiac arrhythmia-intellectual disability syndrome is a rare, genetic, neurodegenerative disease characterized by episodic metabolic encephalomyopathic crises (of variable frequency and severity which are frequently precipitated by an acute illness) which manifest with profound muscle weakness, ataxia, seizures, cardiac arrhythmias, rhabdomyolysis with myoglobinuria, elevated plasma creatine kinase, hypoglycemia, lactic acidosis, increased acylcarnitines and a disorientated or comatose state. Global developmental delay, intellectual disability and cortical, pyramidal and cerebellar signs develop with subsequent progressive neurodegeneration causing loss of expressive language and varying degrees of cerebral atrophy.",ENSG00000183597
ATP13A2,1,LUNG,"","","","","",Orphanet_314632,0.781247605689322,Parkinsonism due to ATP13A2 deficiency: NA,ENSG00000159363
ABHD5,1,LUNG,"","","","","",Orphanet_98907,0.780746022876293,Dorfman-Chanarin disease: NA,ENSG00000011198
SETX,1,SPLEEN,"","","","","",Orphanet_64753,0.780313509612524,"Spinocerebellar ataxia with axonal neuropathy type 2: Spinocerebellar ataxia with axonal neuropathy type 2 or ataxia-oculomotor apraxia type 2 (AOA2) is a form of autosomal recessive cerebellar ataxia (ARCA; see this term) characterized by progressive cerebellar ataxia, axonal sensorimotor neuropathy with oculomotor apraxia, fixation instability, extrapyramidal features and an elevated serum alpha-fetoprotein level.",ENSG00000107290
DOCK8,1,SPLEEN,"","","","","",Orphanet_217390,0.7802191068817,"Combined immunodeficiency due to DOCK8 deficiency: Combined immunodeficiency due to dedicator of cytokinesis 8 protein (DOCK8) deficiency is a form of T and B cell immunodeficiency characterized by recurrent cutaneous viral infections, susceptibility to cancer and elevated serum levels of immunoglobulin E (IgE).",ENSG00000107099
FRAS1,1,KIDNEY,"","","","","",Orphanet_2052,0.779252379681805,Fraser syndrome: Fraser syndrome is a rare clinical entity including as main characteristics cryptophthalmos and syndactyly.,ENSG00000138759
GNS,1,ADRNL,"","","","","",Orphanet_79272,0.779083585361143,"Sanfilippo syndrome type D: A rare autosomal recessive lysosomal storage disease caused by deficiency of the enzyme N-acetylglucosamine-6-sulfatase. It is characterized by behavioral changes, sleep disturbances and mental developmental delays.",ENSG00000135677
DSP,1,HEART,"","","","","",MONDO_0011581,0.778810992897438,"arrhythmogenic cardiomyopathy with woolly hair and keratoderma: A cardioectodermal syndrome that is often associated with the gene DSP, encoding desmoplakin. Desmoplakin is a member of the plakin family of cell adhesion molecules that are responsible for the formation and maintenance of desmosomes. Variation in DSP is associated with cardiomyopathic manifestations that include: (1) seemingly isolated arrhythmogenic right ventricle cardiomyopathy (ARVC) that is atypical and can show left ventricle dominance, or be present in the left and right ventricle simultaneously; and (2) dilated cardiomyopathy. Cutaneous phenotypes including woolly hair and/or keratoderma can present along with the cardiomyopathy, but are noted as less penetrant features.",ENSG00000096696
MAF,1,COLON,"","","","","",EFO_0009020,0.778132082337375,"Aymé-Gripp syndrome: Ayme-Gripp syndrome is a clinically homogeneous phenotype characterized by congenital cataracts, sensorineural hearing loss, intellectual disability, seizures, brachycephaly, a distinctive flat facial appearance, and reduced growth (Niceta et al., 2015).",ENSG00000178573
ITPR1,1,KIDNEY,"","","","","",Orphanet_208513,0.776836039988426,"Spinocerebellar ataxia type 29: Spinocerebellar ataxia type 29 (SCA29) is a rare subtype of autosomal dominant cerebellar ataxia type 1 (ADCA type 1; see this term) characterized by very slowly progressive or non-progressive ataxia, dysarthria, oculomotor abnormalities and intellectual disability.",ENSG00000150995
NBAS,1,ADRNL,"","","","","",MONDO_0014659,0.776633207288228,infantile liver failure syndrome 2: Any infantile liver failure in which the cause of the disease is a mutation in the NBAS gene.,ENSG00000151779
